Date,Population,Region
2021-08-02,12267,far north west
2021-08-02,950,far north central
2021-08-02,10817,far north east
2021-08-02,49565,north west
2021-08-02,50874,north central
2021-08-02,25887,north east
2021-08-02,213318,saskatoon
2021-08-02,22190,central west
2021-08-02,60527,central east
2021-08-02,180716,regina
2021-08-02,22078,south west
2021-08-02,37927,south central
2021-08-02,51192,south east
2021-08-03,12271,far north west
2021-08-03,950,far north central
2021-08-03,10820,far north east
2021-08-03,49589,north west
2021-08-03,50880,north central
2021-08-03,25891,north east
2021-08-03,213383,saskatoon
2021-08-03,22195,central west
2021-08-03,60544,central east
2021-08-03,180770,regina
2021-08-03,22081,south west
2021-08-03,37931,south central
2021-08-03,51195,south east
2021-08-04,12285,far north west
2021-08-04,951,far north central
2021-08-04,10831,far north east
2021-08-04,49647,north west
2021-08-04,50899,north central
2021-08-04,25894,north east
2021-08-04,213441,saskatoon
2021-08-04,22199,central west
2021-08-04,60555,central east
2021-08-04,180840,regina
2021-08-04,22082,south west
2021-08-04,37952,south central
2021-08-04,51199,south east
2021-08-05,12346,far north west
2021-08-05,954,far north central
2021-08-05,10861,far north east
2021-08-05,49754,north west
2021-08-05,50992,north central
2021-08-05,25944,north east
2021-08-05,213630,saskatoon
2021-08-05,22215,central west
2021-08-05,60613,central east
2021-08-05,181024,regina
2021-08-05,22114,south west
2021-08-05,38005,south central
2021-08-05,51244,south east
2021-08-06,12390,far north west
2021-08-06,955,far north central
2021-08-06,10900,far north east
2021-08-06,49834,north west
2021-08-06,51075,north central
2021-08-06,25964,north east
2021-08-06,213828,saskatoon
2021-08-06,22227,central west
2021-08-06,60658,central east
2021-08-06,181215,regina
2021-08-06,22155,south west
2021-08-06,38037,south central
2021-08-06,51300,south east
2021-08-07,12409,far north west
2021-08-07,956,far north central
2021-08-07,10924,far north east
2021-08-07,49882,north west
2021-08-07,51218,north central
2021-08-07,25981,north east
2021-08-07,214056,saskatoon
2021-08-07,22268,central west
2021-08-07,60698,central east
2021-08-07,181349,regina
2021-08-07,22194,south west
2021-08-07,38069,south central
2021-08-07,51359,south east
2021-08-08,12429,far north west
2021-08-08,956,far north central
2021-08-08,10947,far north east
2021-08-08,49919,north west
2021-08-08,51257,north central
2021-08-08,25998,north east
2021-08-08,214211,saskatoon
2021-08-08,22278,central west
2021-08-08,60735,central east
2021-08-08,181497,regina
2021-08-08,22210,south west
2021-08-08,38105,south central
2021-08-08,51416,south east
2021-08-09,12431,far north west
2021-08-09,958,far north central
2021-08-09,10953,far north east
2021-08-09,49934,north west
2021-08-09,51286,north central
2021-08-09,26004,north east
2021-08-09,214266,saskatoon
2021-08-09,22287,central west
2021-08-09,60761,central east
2021-08-09,181604,regina
2021-08-09,22210,south west
2021-08-09,38123,south central
2021-08-09,51430,south east
2021-08-10,12441,far north west
2021-08-10,961,far north central
2021-08-10,10958,far north east
2021-08-10,49955,north west
2021-08-10,51315,north central
2021-08-10,26004,north east
2021-08-10,214312,saskatoon
2021-08-10,22291,central west
2021-08-10,60775,central east
2021-08-10,181672,regina
2021-08-10,22211,south west
2021-08-10,38131,south central
2021-08-10,51434,south east
2021-08-11,12450,far north west
2021-08-11,964,far north central
2021-08-11,10971,far north east
2021-08-11,49999,north west
2021-08-11,51360,north central
2021-08-11,26023,north east
2021-08-11,214463,saskatoon
2021-08-11,22298,central west
2021-08-11,60805,central east
2021-08-11,181784,regina
2021-08-11,22225,south west
2021-08-11,38155,south central
2021-08-11,51466,south east
2021-08-12,12482,far north west
2021-08-12,965,far north central
2021-08-12,11017,far north east
2021-08-12,50055,north west
2021-08-12,51420,north central
2021-08-12,26055,north east
2021-08-12,214664,saskatoon
2021-08-12,22314,central west
2021-08-12,60849,central east
2021-08-12,181913,regina
2021-08-12,22246,south west
2021-08-12,38197,south central
2021-08-12,51511,south east
2021-08-13,12502,far north west
2021-08-13,969,far north central
2021-08-13,11049,far north east
2021-08-13,50092,north west
2021-08-13,51505,north central
2021-08-13,26080,north east
2021-08-13,214825,saskatoon
2021-08-13,22335,central west
2021-08-13,60890,central east
2021-08-13,182062,regina
2021-08-13,22291,south west
2021-08-13,38217,south central
2021-08-13,51553,south east
2021-08-14,12581,far north west
2021-08-14,972,far north central
2021-08-14,11063,far north east
2021-08-14,50169,north west
2021-08-14,51545,north central
2021-08-14,26104,north east
2021-08-14,215015,saskatoon
2021-08-14,22347,central west
2021-08-14,60952,central east
2021-08-14,182182,regina
2021-08-14,22318,south west
2021-08-14,38253,south central
2021-08-14,51599,south east
2021-08-15,12593,far north west
2021-08-15,972,far north central
2021-08-15,11091,far north east
2021-08-15,50209,north west
2021-08-15,51614,north central
2021-08-15,26127,north east
2021-08-15,215189,saskatoon
2021-08-15,22372,central west
2021-08-15,60988,central east
2021-08-15,182352,regina
2021-08-15,22337,south west
2021-08-15,38271,south central
2021-08-15,51652,south east
2021-08-16,12597,far north west
2021-08-16,980,far north central
2021-08-16,11097,far north east
2021-08-16,50225,north west
2021-08-16,51662,north central
2021-08-16,26141,north east
2021-08-16,215303,saskatoon
2021-08-16,22381,central west
2021-08-16,61013,central east
2021-08-16,182439,regina
2021-08-16,22344,south west
2021-08-16,38296,south central
2021-08-16,51658,south east
2021-08-17,12597,far north west
2021-08-17,980,far north central
2021-08-17,11098,far north east
2021-08-17,50256,north west
2021-08-17,51680,north central
2021-08-17,26146,north east
2021-08-17,215348,saskatoon
2021-08-17,22382,central west
2021-08-17,61017,central east
2021-08-17,182475,regina
2021-08-17,22348,south west
2021-08-17,38305,south central
2021-08-17,51673,south east
2021-08-18,12608,far north west
2021-08-18,988,far north central
2021-08-18,11113,far north east
2021-08-18,50283,north west
2021-08-18,51740,north central
2021-08-18,26177,north east
2021-08-18,215544,saskatoon
2021-08-18,22391,central west
2021-08-18,61078,central east
2021-08-18,182624,regina
2021-08-18,22369,south west
2021-08-18,38346,south central
2021-08-18,51692,south east
2021-08-19,12623,far north west
2021-08-19,988,far north central
2021-08-19,11132,far north east
2021-08-19,50346,north west
2021-08-19,51787,north central
2021-08-19,26208,north east
2021-08-19,215822,saskatoon
2021-08-19,22416,central west
2021-08-19,61175,central east
2021-08-19,182775,regina
2021-08-19,22420,south west
2021-08-19,38393,south central
2021-08-19,51770,south east
2021-08-20,12640,far north west
2021-08-20,990,far north central
2021-08-20,11167,far north east
2021-08-20,50415,north west
2021-08-20,51896,north central
2021-08-20,26227,north east
2021-08-20,215922,saskatoon
2021-08-20,22429,central west
2021-08-20,61215,central east
2021-08-20,182862,regina
2021-08-20,22420,south west
2021-08-20,38409,south central
2021-08-20,51802,south east
2021-08-21,12742,far north west
2021-08-21,990,far north central
2021-08-21,11205,far north east
2021-08-21,50498,north west
2021-08-21,52025,north central
2021-08-21,26253,north east
2021-08-21,216326,saskatoon
2021-08-21,22466,central west
2021-08-21,61311,central east
2021-08-21,183059,regina
2021-08-21,22469,south west
2021-08-21,38457,south central
2021-08-21,51914,south east
2021-08-22,12766,far north west
2021-08-22,990,far north central
2021-08-22,11277,far north east
2021-08-22,50547,north west
2021-08-22,52093,north central
2021-08-22,26324,north east
2021-08-22,216455,saskatoon
2021-08-22,22502,central west
2021-08-22,61343,central east
2021-08-22,183194,regina
2021-08-22,22483,south west
2021-08-22,38487,south central
2021-08-22,51993,south east
2021-08-23,12769,far north west
2021-08-23,990,far north central
2021-08-23,11277,far north east
2021-08-23,50572,north west
2021-08-23,52130,north central
2021-08-23,26333,north east
2021-08-23,216581,saskatoon
2021-08-23,22512,central west
2021-08-23,61362,central east
2021-08-23,183235,regina
2021-08-23,22493,south west
2021-08-23,38490,south central
2021-08-23,52022,south east
2021-08-24,12771,far north west
2021-08-24,1007,far north central
2021-08-24,11278,far north east
2021-08-24,50582,north west
2021-08-24,52149,north central
2021-08-24,26336,north east
2021-08-24,216625,saskatoon
2021-08-24,22514,central west
2021-08-24,61381,central east
2021-08-24,183274,regina
2021-08-24,22496,south west
2021-08-24,38495,south central
2021-08-24,52025,south east
2021-08-25,12780,far north west
2021-08-25,1012,far north central
2021-08-25,11303,far north east
2021-08-25,50627,north west
2021-08-25,52191,north central
2021-08-25,26368,north east
2021-08-25,216818,saskatoon
2021-08-25,22527,central west
2021-08-25,61445,central east
2021-08-25,183402,regina
2021-08-25,22518,south west
2021-08-25,38525,south central
2021-08-25,52052,south east
2021-08-26,12798,far north west
2021-08-26,1013,far north central
2021-08-26,11320,far north east
2021-08-26,50686,north west
2021-08-26,52249,north central
2021-08-26,26401,north east
2021-08-26,217084,saskatoon
2021-08-26,22548,central west
2021-08-26,61531,central east
2021-08-26,183543,regina
2021-08-26,22559,south west
2021-08-26,38617,south central
2021-08-26,52099,south east
2021-08-27,12910,far north west
2021-08-27,1017,far north central
2021-08-27,11361,far north east
2021-08-27,50795,north west
2021-08-27,52384,north central
2021-08-27,26421,north east
2021-08-27,217290,saskatoon
2021-08-27,22578,central west
2021-08-27,61607,central east
2021-08-27,183735,regina
2021-08-27,22591,south west
2021-08-27,38670,south central
2021-08-27,52145,south east
2021-08-28,12939,far north west
2021-08-28,1025,far north central
2021-08-28,11410,far north east
2021-08-28,50898,north west
2021-08-28,52433,north central
2021-08-28,26489,north east
2021-08-28,217528,saskatoon
2021-08-28,22603,central west
2021-08-28,61702,central east
2021-08-28,183890,regina
2021-08-28,22623,south west
2021-08-28,38731,south central
2021-08-28,52195,south east
2021-08-29,12954,far north west
2021-08-29,1028,far north central
2021-08-29,11430,far north east
2021-08-29,50961,north west
2021-08-29,52528,north central
2021-08-29,26519,north east
2021-08-29,217735,saskatoon
2021-08-29,22654,central west
2021-08-29,61757,central east
2021-08-29,184011,regina
2021-08-29,22647,south west
2021-08-29,38794,south central
2021-08-29,52245,south east
2021-08-30,12969,far north west
2021-08-30,1029,far north central
2021-08-30,11441,far north east
2021-08-30,50996,north west
2021-08-30,52586,north central
2021-08-30,26529,north east
2021-08-30,217873,saskatoon
2021-08-30,22660,central west
2021-08-30,61776,central east
2021-08-30,184106,regina
2021-08-30,22661,south west
2021-08-30,38805,south central
2021-08-30,52259,south east
2021-08-31,12971,far north west
2021-08-31,1029,far north central
2021-08-31,11445,far north east
2021-08-31,51042,north west
2021-08-31,52633,north central
2021-08-31,26531,north east
2021-08-31,217920,saskatoon
2021-08-31,22673,central west
2021-08-31,61799,central east
2021-08-31,184180,regina
2021-08-31,22675,south west
2021-08-31,38813,south central
2021-08-31,52262,south east
2021-09-01,12987,far north west
2021-09-01,1040,far north central
2021-09-01,11488,far north east
2021-09-01,51135,north west
2021-09-01,52701,north central
2021-09-01,26552,north east
2021-09-01,218130,saskatoon
2021-09-01,22688,central west
2021-09-01,61859,central east
2021-09-01,184293,regina
2021-09-01,22685,south west
2021-09-01,38836,south central
2021-09-01,52294,south east
2021-09-02,13041,far north west
2021-09-02,1042,far north central
2021-09-02,11550,far north east
2021-09-02,51202,north west
2021-09-02,52796,north central
2021-09-02,26634,north east
2021-09-02,218438,saskatoon
2021-09-02,22710,central west
2021-09-02,61945,central east
2021-09-02,184503,regina
2021-09-02,22719,south west
2021-09-02,38877,south central
2021-09-02,52363,south east
2021-09-03,13055,far north west
2021-09-03,1044,far north central
2021-09-03,11615,far north east
2021-09-03,51264,north west
2021-09-03,52977,north central
2021-09-03,26665,north east
2021-09-03,218684,saskatoon
2021-09-03,22739,central west
2021-09-03,62014,central east
2021-09-03,184711,regina
2021-09-03,22748,south west
2021-09-03,38942,south central
2021-09-03,52463,south east
2021-09-04,13088,far north west
2021-09-04,1053,far north central
2021-09-04,11658,far north east
