Date,Region,"Total Cases","Active Cases","Inpatient Hospitalizations","ICU Hospitalizations","Recovered Cases",Deaths,"New Cases","Age 4 and Under","Age 5 to 11","Age 12 to 19","Age 20 to 39","Ages 40 to 59","Age 60 to 79","Age 80+"
2021/09/12,"South Central",,47,,,,,5,,,,,,,
2021/09/12,"South East",3193,44,5,0,2999,49,4,,,,,,,
2021/09/12,"South East",,19,,,,,1,,,,,,,
2021/09/12,"South East",,51,,,,,5,,,,,,,
2021/09/12,"South East",,31,,,,,3,,,,,,,
2021/09/12,Total,58715,3744,153,45,54350,621,423,,,,21420,13942,6070,1717
2021/09/13,"Far North West",3470,89,3,0,3228,35,9,,,,,,,
2021/09/13,"Far North West",,118,,,,,31,,,,,,,
2021/09/13,"Far North Central",512,19,0,0,489,4,0,,,,,,,
2021/09/13,"Far North East",3331,144,0,0,3001,20,4,,,,,,,
2021/09/13,"Far North East",,166,,,,,15,,,,,,,
2021/09/13,"North West",5840,60,26,3,5219,86,16,,,,,,,
2021/09/13,"North West",,334,,,,,64,,,,,,,
2021/09/13,"North West",,80,,,,,11,,,,,,,
2021/09/13,"North West",,61,,,,,11,,,,,,,
2021/09/13,"North Central",5967,247,35,6,5268,70,19,,,,,,,
2021/09/13,"North Central",,298,,,,,21,,,,,,,
2021/09/13,"North Central",,84,,,,,3,,,,,,,
2021/09/13,"North East",2137,102,5,0,1918,19,26,,,,,,,
2021/09/13,"North East",,70,,,,,7,,,,,,,
2021/09/13,"North East",,28,,,,,5,,,,,,,
2021/09/13,Saskatoon,14318,1038,68,20,13158,122,105,,,,,,,
2021/09/13,"Central West",1052,72,0,0,965,6,6,,,,,,,
2021/09/13,"Central West",,9,,,,,0,,,,,,,
2021/09/13,"Central East",2747,52,3,2,2608,19,3,,,,,,,
2021/09/13,"Central East",,21,,,,,1,,,,,,,
2021/09/13,"Central East",,11,,,,,2,,,,,,,
2021/09/13,"Central East",,19,,,,,2,,,,,,,
2021/09/13,"Central East",,17,,,,,1,,,,,,,
2021/09/13,Regina,12715,194,15,7,12361,160,13,,,,,,,
2021/09/13,"South West",1364,39,3,3,1285,10,3,,,,,,,
2021/09/13,"South West",,30,,,,,8,,,,,,,
2021/09/13,"South Central",2123,22,5,0,2032,25,4,,,,,,,
2021/09/13,"South Central",,44,,,,,5,,,,,,,
2021/09/13,"South East",3204,44,5,0,3014,49,3,,,,,,,
2021/09/13,"South East",,12,,,,,0,,,,,,,
2021/09/13,"South East",,50,,,,,4,,,,,,,
2021/09/13,"South East",,35,,,,,4,,,,,,,
2021/09/13,Total,59165,3776,168,41,54764,625,452,,,,21578,14025,6107,1739
2021/09/14,"Far North West",3487,89,7,0,3253,35,7,,,,,,,
2021/09/14,"Far North West",,110,,,,,5,,,,,,,
2021/09/14,"Far North Central",516,21,0,0,491,4,4,,,,,,,
2021/09/14,"Far North East",3399,159,0,0,3037,20,30,,,,,,,
2021/09/14,"Far North East",,183,,,,,34,,,,,,,
2021/09/14,"North West",5912,64,27,3,5245,87,8,,,,,,,
2021/09/14,"North West",,364,,,,,40,,,,,,,
2021/09/14,"North West",,81,,,,,5,,,,,,,
2021/09/14,"North West",,71,,,,,11,,,,,,,
2021/09/14,"North Central",6043,211,36,7,5344,70,12,,,,,,,
2021/09/14,"North Central",,331,,,,,50,,,,,,,
2021/09/14,"North Central",,87,,,,,12,,,,,,,
2021/09/14,"North East",2162,112,7,0,1935,19,15,,,,,,,
2021/09/14,"North East",,63,,,,,2,,,,,,,
2021/09/14,"North East",,33,,,,,8,,,,,,,
2021/09/14,Saskatoon,14415,1026,71,20,13266,123,97,,,,,,,
2021/09/14,"Central West",1061,79,0,0,967,6,7,,,,,,,
2021/09/14,"Central West",,9,,,,,1,,,,,,,
2021/09/14,"Central East",2768,52,4,2,2621,19,9,,,,,,,
2021/09/14,"Central East",,25,,,,,4,,,,,,,
2021/09/14,"Central East",,14,,,,,4,,,,,,,
2021/09/14,"Central East",,18,,,,,2,,,,,,,
2021/09/14,"Central East",,19,,,,,2,,,,,,,
2021/09/14,Regina,12760,217,17,8,12383,160,45,,,,,,,
2021/09/14,"South West",1382,42,4,2,1290,10,5,,,,,,,
2021/09/14,"South West",,40,,,,,7,,,,,,,
2021/09/14,"South Central",2141,26,5,1,2035,25,5,,,,,,,
2021/09/14,"South Central",,55,,,,,12,,,,,,,
2021/09/14,"South East",3226,44,4,0,3029,49,5,,,,,,,
2021/09/14,"South East",,11,,,,,2,,,,,,,
2021/09/14,"South East",,52,,,,,8,,,,,,,
2021/09/14,"South East",,41,,,,,7,,,,,,,
2021/09/14,Total,59673,3929,182,43,55117,627,508,,,,21744,14131,6156,1763
2021/09/15,"Far North West",3507,92,5,,3274,35,11,,,,,,,
2021/09/15,"Far North West",,106,,,,,8,,,,,,,
2021/09/15,"Far North Central",520,25,0,,491,4,4,,,,,,,
2021/09/15,"Far North East",3457,192,0,,3049,20,25,,,,,,,
2021/09/15,"Far North East",,196,,,,,22,,,,,,,
2021/09/15,"North West",5989,70,28,2,5309,87,7,,,,,,,
2021/09/15,"North West",,370,,,,,46,,,,,,,
2021/09/15,"North West",,81,,,,,3,,,,,,,
2021/09/15,"North West",,72,,,,,5,,,,,,,
2021/09/15,"North Central",6090,210,33,5,5405,70,20,,,,,,,
2021/09/15,"North Central",,321,,,,,18,,,,,,,
2021/09/15,"North Central",,84,,,,,3,,,,,,,
2021/09/15,"North East",2185,123,7,,1944,19,16,,,,,,,
2021/09/15,"North East",,67,,,,,5,,,,,,,
2021/09/15,"North East",,32,,,,,2,,,,,,,
2021/09/15,Saskatoon,14539,997,74,18,13417,125,118,,,,,,,
2021/09/15,"Central West",1069,72,0,,981,6,6,,,,,,,
2021/09/15,"Central West",,10,,,,,2,,,,,,,
2021/09/15,"Central East",2794,66,4,3,2632,19,17,,,,,,,
2021/09/15,"Central East",,29,,,,,6,,,,,,,
2021/09/15,"Central East",,13,,,,,1,,,,,,,
2021/09/15,"Central East",,16,,,,,0,,,,,,,
2021/09/15,"Central East",,19,,,,,1,,,,,,,
2021/09/15,Regina,12798,235,17,9,12403,160,36,,,,,,,
2021/09/15,"South West",1399,46,4,2,1292,10,5,,,,,,,
2021/09/15,"South West",,51,,,,,12,,,,,,,
2021/09/15,"South Central",2151,27,5,1,2040,25,3,,,,,,,
2021/09/15,"South Central",,59,,,,,7,,,,,,,
2021/09/15,"South East",3252,48,7,,3038,49,6,,,,,,,
2021/09/15,"South East",,12,,,,,1,,,,,,,
2021/09/15,"South East",,59,,,,,10,,,,,,,
2021/09/15,"South East",,46,,,,,8,,,,,,,
2021/09/15,Total,60149,4016,184,40,55504,629,476,,,,21895,14220,6193,1795
2021/09/16,"Far North West",3530,93,3,0,3300,35,10,,,,,,,
2021/09/16,"Far North West",,102,,,,,12,,,,,,,
2021/09/16,"Far North Central",520,25,0,0,491,4,0,,,,,,,
2021/09/16,"Far North East",3499,208,0,0,3072,20,25,,,,,,,
2021/09/16,"Far North East",,199,,,,,14,,,,,,,
2021/09/16,"North West",6052,60,24,3,5376,87,1,,,,,,,
2021/09/16,"North West",,386,,,,,43,,,,,,,
2021/09/16,"North West",,75,,,,,7,,,,,,,
2021/09/16,"North West",,68,,,,,10,,,,,,,
2021/09/16,"North Central",6141,204,26,7,5472,70,15,,,,,,,
2021/09/16,"North Central",,309,,,,,20,,,,,,,
2021/09/16,"North Central",,86,,,,,7,,,,,,,
2021/09/16,"North East",2198,116,5,0,1975,19,9,,,,,,,
2021/09/16,"North East",,60,,,,,2,,,,,,,
2021/09/16,"North East",,28,,,,,0,,,,,,,
2021/09/16,Saskatoon,14664,1025,73,20,13514,125,124,,,,,,,
2021/09/16,"Central West",1077,78,2,0,985,6,8,,,,,,,
2021/09/16,"Central West",,8,,,,,0,,,,,,,
2021/09/16,"Central East",2823,81,4,4,2643,19,20,,,,,,,
2021/09/16,"Central East",,33,,,,,4,,,,,,,
2021/09/16,"Central East",,13,,,,,1,,,,,,,
2021/09/16,"Central East",,14,,,,,2,,,,,,,
2021/09/16,"Central East",,20,,,,,2,,,,,,,
2021/09/16,Regina,12828,254,19,10,12414,160,28,,,,,,,
2021/09/16,"South West",1404,39,5,2,1306,11,1,,,,,,,
2021/09/16,"South West",,48,,,,,4,,,,,,,
2021/09/16,"South Central",2159,24,4,2,2053,25,2,,,,,,,
2021/09/16,"South Central",,57,,,,,5,,,,,,,
2021/09/16,"South East",3290,45,5,0,3048,49,1,,,,,,,
2021/09/16,"South East",,17,,,,,5,,,,,,,
2021/09/16,"South East",,71,,,,,16,,,,,,,
2021/09/16,"South East",,60,,,,,16,,,,,,,
2021/09/16,Total,60589,4064,170,48,55895,630,438,,,,22034,14307,6235,1821
2021/09/17,"Far North West",3548,99,4,0,3312,35,10,,,,,,,
2021/09/17,"Far North West",,102,,,,,6,,,,,,,
2021/09/17,"Far North Central",520,21,0,0,495,4,0,,,,,,,
2021/09/17,"Far North East",3527,198,0,0,3109,21,19,,,,,,,
2021/09/17,"Far North East",,199,,,,,7,,,,,,,
2021/09/17,"North West",6116,58,29,3,5416,89,5,,,,,,,
2021/09/17,"North West",,403,,,,,39,,,,,,,
2021/09/17,"North West",,79,,,,,10,,,,,,,
2021/09/17,"North West",,71,,,,,6,,,,,,,
2021/09/17,"North Central",6169,195,22,6,5513,71,7,,,,,,,
2021/09/17,"North Central",,300,,,,,10,,,,,,,
2021/09/17,"North Central",,90,,,,,10,,,,,,,
2021/09/17,"North East",2227,137,5,0,1993,19,18,,,,,,,
2021/09/17,"North East",,49,,,,,2,,,,,,,
2021/09/17,"North East",,29,,,,,3,,,,,,,
2021/09/17,Saskatoon,14746,1021,75,20,13598,127,80,,,,,,,
2021/09/17,"Central West",1087,83,2,0,989,7,8,,,,,,,
2021/09/17,"Central West",,8,,,,,1,,,,,,,
2021/09/17,"Central East",2848,89,4,4,2653,19,13,,,,,,,
2021/09/17,"Central East",,38,,,,,6,,,,,,,
2021/09/17,"Central East",,15,,,,,2,,,,,,,
2021/09/17,"Central East",,14,,,,,1,,,,,,,
2021/09/17,"Central East",,20,,,,,2,,,,,,,
2021/09/17,Regina,12884,291,19,11,12433,160,54,,,,,,,
2021/09/17,"South West",1431,47,7,2,1311,11,12,,,,,,,
2021/09/17,"South West",,62,,,,,15,,,,,,,
2021/09/17,"South Central",2195,36,0,4,2056,25,11,,,,,,,
2021/09/17,"South Central",,78,,,,,23,,,,,,,
2021/09/17,"South East",3336,48,6,0,3058,49,10,,,,,,,
2021/09/17,"South East",,23,,,,,8,,,,,,,
2021/09/17,"South East",,85,,,,,14,,,,,,,
2021/09/17,"South East",,73,,,,,14,,,,,,,
2021/09/17,Total,61065,4234,173,50,56194,637,472,,,,22186,14393,6285,1843
2021/09/18,"Far North West",3570,96,7,0,3334,35,14,,,,,,,
2021/09/18,"Far North West",,105,,,,,7,,,,,,,
2021/09/18,"Far North Central",521,19,0,0,498,4,1,,,,,,,
2021/09/18,"Far North East",3557,200,0,0,3178,21,21,,,,,,,
2021/09/18,"Far North East",,158,,,,,10,,,,,,,
2021/09/18,"North West",6179,66,26,2,5458,89,12,,,,,,,
2021/09/18,"North West",,418,,,,,34,,,,,,,
2021/09/18,"North West",,79,,,,,5,,,,,,,
2021/09/18,"North West",,69,,,,,8,,,,,,,
2021/09/18,"North Central",6250,183,23,5,5601,71,23,,,,,,,
2021/09/18,"North Central",,305,,,,,42,,,,,,,
2021/09/18,"North Central",,90,,,,,11,,,,,,,
2021/09/18,"North East",2254,148,8,0,2006,20,18,,,,,,,
2021/09/18,"North East",,56,,,,,7,,,,,,,
2021/09/18,"North East",,24,,,,,0,,,,,,,
2021/09/18,Saskatoon,14856,1030,72,22,13699,127,107,,,,,,,
2021/09/18,"Central West",1096,86,2,0,995,7,9,,,,,,,
2021/09/18,"Central West",,8,,,,,1,,,,,,,
2021/09/18,"Central East",2858,86,3,3,2663,19,0,,,,,,,
2021/09/18,"Central East",,40,,,,,4,,,,,,,
2021/09/18,"Central East",,15,,,,,0,,,,,,,
2021/09/18,"Central East",,12,,,,,0,,,,,,,
2021/09/18,"Central East",,23,,,,,5,,,,,,,
2021/09/18,Regina,12949,340,22,11,12449,160,62,,,,,,,
2021/09/18,"South West",1443,52,6,3,1313,11,6,,,,,,,
2021/09/18,"South West",,67,,,,,6,,,,,,,
2021/09/18,"South Central",2220,40,2,5,2060,25,5,,,,,,,
2021/09/18,"South Central",,95,,,,,20,,,,,,,
2021/09/18,"South East",3363,51,6,0,3068,49,5,,,,,,,
2021/09/18,"South East",,25,,,,,3,,,,,,,
2021/09/18,"South East",,95,,,,,13,,,,,,,
2021/09/18,"South East",,75,,,,,5,,,,,,,
2021/09/18,Total,61558,4329,177,51,56591,638,500,,,,22342,14480,6330,1867
2021/09/19,"Far North West",3598,96,7,,3341,35,4,,,,,,,
2021/09/19,"Far North West",,126,,,,,22,,,,,,,
2021/09/19,"Far North Central",521,15,0,,502,4,0,,,,,,,
2021/09/19,"Far North East",3579,190,0,,3214,21,9,,,,,,,
2021/09/19,"Far North East",,154,,,,,6,,,,,,,
2021/09/19,"North West",6244,68,27,3,5485,89,3,,,,,,,
2021/09/19,"North West",,446,,,,,46,,,,,,,
2021/09/19,"North West",,76,,,,,4,,,,,,,
2021/09/19,"North West",,80,,,,,11,,,,,,,
2021/09/19,"North Central",6326,181,23,7,5668,71,23,,,,,,,
2021/09/19,"North Central",,316,,,,,42,,,,,,,
2021/09/19,"North Central",,90,,,,,5,,,,,,,
2021/09/19,"North East",2310,179,8,,2015,20,32,,,,,,,
2021/09/19,"North East",,67,,,,,13,,,,,,,
2021/09/19,"North East",,29,,,,,3,,,,,,,
2021/09/19,Saskatoon,15006,1114,76,23,13765,127,149,,,,,,,
2021/09/19,"Central West",1104,87,3,,1000,7,6,,,,,,,
2021/09/19,"Central West",,10,,,,,2,,,,,,,
2021/09/19,"Central East",2887,100,4,3,2669,19,16,,,,,,,
2021/09/19,"Central East",,46,,,,,6,,,,,,,
2021/09/19,"Central East",,16,,,,,1,,,,,,,
2021/09/19,"Central East",,13,,,,,1,,,,,,,
2021/09/19,"Central East",,24,,,,,4,,,,,,,
2021/09/19,Regina,13000,378,28,12,12462,160,47,,,,,,,
2021/09/19,"South West",1467,54,10,3,1323,12,8,,,,,,,
2021/09/19,"South West",,78,,,,,16,,,,,,,
2021/09/19,"South Central",2239,48,3,4,2066,25,8,,,,,,,
2021/09/19,"South Central",,100,,,,,11,,,,,,,
2021/09/19,"South East",3389,48,5,,3093,49,8,,,,,,,
2021/09/19,"South East",,29,,,,,6,,,,,,,
2021/09/19,"South East",,91,,,,,7,,,,,,,
2021/09/19,"South East",,79,,,,,5,,,,,,,
2021/09/19,Total,62101,4586,194,55,56876,639,542,,,,22510,14576,6392,1899
2021/09/20,"Far North West",3623,99,9,,3365,35,11,,,,,,,
2021/09/20,"Far North West",,124,,,,,12,,,,,,,
2021/09/20,"Far North Central",522,11,0,,507,4,1,,,,,,,
2021/09/20,"Far North East",3602,188,0,,3245,21,11,,,,,,,
2021/09/20,"Far North East",,148,,,,,10,,,,,,,
2021/09/20,"North West",6307,79,28,2,5562,89,14,,,,,,,
2021/09/20,"North West",,420,,,,,33,,,,,,,
2021/09/20,"North West",,70,,,,,4,,,,,,,
2021/09/20,"North West",,87,,,,,12,,,,,,,
2021/09/20,"North Central",6381,171,23,7,5740,71,10,,,,,,,
2021/09/20,"North Central",,312,,,,,37,,,,,,,
2021/09/20,"North Central",,87,,,,,6,,,,,,,
2021/09/20,"North East",2331,179,7,,2035,20,6,,,,,,,
2021/09/20,"North East",,65,,,,,11,,,,,,,
2021/09/20,"North East",,32,,,,,3,,,,,,,
2021/09/20,Saskatoon,15146,1157,81,24,13862,127,136,,,,,,,
2021/09/20,"Central West",1114,88,3,,1011,7,10,,,,,,,
2021/09/20,"Central West",,8,,,,,0,,,,,,,
2021/09/20,"Central East",2920,111,4,3,2687,19,18,,,,,,,
2021/09/20,"Central East",,43,,,,,3,,,,,,,
2021/09/20,"Central East",,15,,,,,0,,,,,,,
2021/09/20,"Central East",,20,,,,,8,,,,,,,
2021/09/20,"Central East",,25,,,,,4,,,,,,,
2021/09/20,Regina,13054,401,27,13,12493,160,54,,,,,,,
2021/09/20,"South West",1488,58,8,3,1325,14,5,,,,,,,
2021/09/20,"South West",,91,,,,,16,,,,,,,
2021/09/20,"South Central",2266,52,3,4,2074,25,6,,,,,,,
2021/09/20,"South Central",,115,,,,,20,,,,,,,
2021/09/20,"South East",3409,51,4,,3113,49,4,,,,,,,
2021/09/20,"South East",,32,,,,,3,,,,,,,
2021/09/20,"South East",,87,,,,,7,,,,,,,
2021/09/20,"South East",,77,,,,,5,,,,,,,
2021/09/20,Total,62620,4672,197,56,57307,641,516,,,,22681,14662,6438,1911
2021/09/21,"Far North West",3634,84,6,0,3392,36,0,,,,,,,
2021/09/21,"Far North West",,122,,,,,9,,,,,,,
2021/09/21,"Far North Central",525,13,0,0,508,4,3,,,,,,,
2021/09/21,"Far North East",3643,202,0,0,3275,21,30,,,,,,,
2021/09/21,"Far North East",,145,,,,,11,,,,,,,
2021/09/21,"North West",6352,77,25,2,5607,89,5,,,,,,,
2021/09/21,"North West",,417,,,,,26,,,,,,,
2021/09/21,"North West",,75,,,,,7,,,,,,,
2021/09/21,"North West",,87,,,,,4,,,,,,,
2021/09/21,"North Central",6427,168,21,8,5788,72,20,,,,,,,
2021/09/21,"North Central",,324,,,,,21,,,,,,,
2021/09/21,"North Central",,75,,,,,5,,,,,,,
2021/09/21,"North East",2344,179,7,0,2053,20,9,,,,,,,
2021/09/21,"North East",,61,,,,,2,,,,,,,
2021/09/21,"North East",,31,,,,,0,,,,,,,
2021/09/21,Saskatoon,15198,1129,90,24,13942,127,50,,,,,,,
2021/09/21,"Central West",1127,87,6,0,1024,7,12,,,,,,,
2021/09/21,"Central West",,9,,,,,1,,,,,,,
2021/09/21,"Central East",2938,111,4,3,2701,20,4,,,,,,,
2021/09/21,"Central East",,48,,,,,10,,,,,,,
2021/09/21,"Central East",,12,,,,,0,,,,,,,
2021/09/21,"Central East",,20,,,,,2,,,,,,,
2021/09/21,"Central East",,26,,,,,1,,,,,,,
2021/09/21,Regina,13103,426,29,9,12517,160,49,,,,,,,
2021/09/21,"South West",1502,57,8,4,1329,16,4,,,,,,,
2021/09/21,"South West",,100,,,,,10,,,,,,,
2021/09/21,"South Central",2289,55,7,4,2082,25,8,,,,,,,
2021/09/21,"South Central",,127,,,,,6,,,,,,,
2021/09/21,"South East",3427,51,5,0,3131,49,4,,,,,,,
2021/09/21,"South East",,32,,,,,3,,,,,,,
2021/09/21,"South East",,93,,,,,8,,,,,,,
2021/09/21,"South East",,71,,,,,3,,,,,,,
2021/09/21,Total,62989,4700,208,54,57643,646,369,,,,22800,14740,6480,1925
2021/09/22,"Far North West",3654,87,6,0,3398,37,3,,,,,,,
2021/09/22,"Far North West",,132,,,,,12,,,,,,,
2021/09/22,"Far North Central",525,13,0,0,508,4,0,,,,,,,
2021/09/22,"Far North East",3668,205,0,0,3305,21,14,,,,,,,
2021/09/22,"Far North East",,137,,,,,8,,,,,,,
2021/09/22,"North West",6413,78,22,3,5654,89,6,,,,,,,
2021/09/22,"North West",,432,,,,,42,,,,,,,
2021/09/22,"North West",,71,,,,,6,,,,,,,
2021/09/22,"North West",,89,,,,,6,,,,,,,
2021/09/22,"North Central",6457,165,20,7,5856,73,9,,,,,,,
2021/09/22,"North Central",,295,,,,,14,,,,,,,
2021/09/22,"North Central",,68,,,,,6,,,,,,,
2021/09/22,"North East",2355,172,5,0,2079,20,4,,,,,,,
2021/09/22,"North East",,56,,,,,2,,,,,,,
2021/09/22,"North East",,28,,,,,1,,,,,,,
2021/09/22,Saskatoon,15294,1079,87,26,14087,128,91,,,,,,,
2021/09/22,"Central West",1143,88,5,0,1039,7,14,,,,,,,
2021/09/22,"Central West",,9,,,,,0,,,,,,,
2021/09/22,"Central East",2980,127,6,3,2717,21,26,,,,,,,
2021/09/22,"Central East",,52,,,,,6,,,,,,,
2021/09/22,"Central East",,11,,,,,0,,,,,,,
2021/09/22,"Central East",,20,,,,,1,,,,,,,
2021/09/22,"Central East",,32,,,,,9,,,,,,,
2021/09/22,Regina,13168,467,30,9,12540,161,64,,,,,,,
2021/09/22,"South West",1518,57,15,3,1338,16,5,,,,,,,
2021/09/22,"South West",,107,,,,,9,,,,,,,
2021/09/22,"South Central",2309,61,7,3,2090,25,6,,,,,,,
2021/09/22,"South Central",,133,,,,,10,,,,,,,
2021/09/22,"South East",3455,57,8,0,3144,49,10,,,,,,,
2021/09/22,"South East",,34,,,,,3,,,,,,,
2021/09/22,"South East",,98,,,,,10,,,,,,,
2021/09/22,"South East",,73,,,,,3,,,,,,,
2021/09/22,Total,63415,4706,211,54,58058,651,424,,,,22906,14843,6516,1943
2021/09/23,"Far North West",3663,81,6,,3443,37,3,,,,,,,
2021/09/23,"Far North West",,102,,,,,5,,,,,,,
2021/09/23,"Far North Central",530,18,0,,508,4,5,,,,,,,
2021/09/23,"Far North East",3680,199,0,,3331,21,3,,,,,,,
2021/09/23,"Far North East",,129,,,,,7,,,,,,,
2021/09/23,"North West",6468,74,26,4,5765,92,12,,,,,,,
2021/09/23,"North West",,393,,,,,33,,,,,,,
2021/09/23,"North West",,64,,,,,5,,,,,,,
2021/09/23,"North West",,80,,,,,3,,,,,,,
2021/09/23,"North Central",6494,157,23,7,5899,74,10,,,,,,,
2021/09/23,"North Central",,292,,,,,19,,,,,,,
2021/09/23,"North Central",,72,,,,,7,,,,,,,
2021/09/23,"North East",2363,150,3,,2116,21,4,,,,,,,
2021/09/23,"North East",,51,,,,,2,,,,,,,
2021/09/23,"North East",,25,,,,,2,,,,,,,
2021/09/23,Saskatoon,15420,1100,81,25,14192,128,123,,,,,,,
2021/09/23,"Central West",1149,88,6,,1045,7,6,,,,,,,
2021/09/23,"Central West",,9,,,,,0,,,,,,,
2021/09/23,"Central East",3008,138,7,2,2725,22,14,,,,,,,
2021/09/23,"Central East",,53,,,,,2,,,,,,,
2021/09/23,"Central East",,11,,,,,2,,,,,,,
2021/09/23,"Central East",,19,,,,,1,,,,,,,
2021/09/23,"Central East",,40,,,,,9,,,,,,,
2021/09/23,Regina,13227,512,32,13,12554,161,59,,,,,,,
2021/09/23,"South West",1557,67,15,4,1354,16,14,,,,,,,
2021/09/23,"South West",,120,,,,,24,,,,,,,
2021/09/23,"South Central",2330,58,6,3,2099,26,1,,,,,,,
2021/09/23,"South Central",,147,,,,,17,,,,,,,
2021/09/23,"South East",3502,57,10,,3155,49,3,,,,,,,
2021/09/23,"South East",,38,,,,,4,,,,,,,
2021/09/23,"South East",,116,,,,,22,,,,,,,
2021/09/23,"South East",,87,,,,,18,,,,,,,
2021/09/23,Total,63875,4715,215,58,58502,658,459,,,,23022,14930,6572,1967
2021/09/24,"Far North West",3700,81,6,0,3456,37,8,,,,,,,
2021/09/24,"Far North West",,126,,,,,29,,,,,,,
2021/09/24,"Far North Central",530,14,0,0,512,4,0,,,,,,,
2021/09/24,"Far North East",3699,175,0,0,3397,21,8,,,,,,,
2021/09/24,"Far North East",,106,,,,,10,,,,,,,
2021/09/24,"North West",6564,73,32,4,5838,93,7,,,,,,,
2021/09/24,"North West",,424,,,,,77,,,,,,,
2021/09/24,"North West",,61,,,,,4,,,,,,,
2021/09/24,"North West",,75,,,,,8,,,,,,,
2021/09/24,"North Central",6554,174,30,7,5978,75,29,,,,,,,
2021/09/24,"North Central",,259,,,,,20,,,,,,,
2021/09/24,"North Central",,68,,,,,8,,,,,,,
2021/09/24,"North East",2379,148,1,0,2141,21,13,,,,,,,
2021/09/24,"North East",,52,,,,,3,,,,,,,
2021/09/24,"North East",,17,,,,,0,,,,,,,
2021/09/24,Saskatoon,15520,1095,77,26,14297,128,96,,,,,,,
2021/09/24,"Central West",1164,94,6,0,1053,7,13,,,,,,,
2021/09/24,"Central West",,10,,,,,2,,,,,,,
2021/09/24,"Central East",3029,141,7,3,2747,22,11,,,,,,,
2021/09/24,"Central East",,53,,,,,4,,,,,,,
2021/09/24,"Central East",,8,,,,,1,,,,,,,
2021/09/24,"Central East",,17,,,,,1,,,,,,,
2021/09/24,"Central East",,41,,,,,3,,,,,,,
2021/09/24,Regina,13279,515,31,12,12601,163,48,,,,,,,
2021/09/24,"South West",1585,72,11,5,1365,17,10,,,,,,,
2021/09/24,"South West",,131,,,,,18,,,,,,,
2021/09/24,"South Central",2368,60,7,4,2116,26,7,,,,,,,
2021/09/24,"South Central",,166,,,,,25,,,,,,,
2021/09/24,"South East",3536,60,7,0,3178,49,8,,,,,,,
2021/09/24,"South East",,41,,,,,5,,,,,,,
2021/09/24,"South East",,117,,,,,10,,,,,,,
2021/09/24,"South East",,91,,,,,11,,,,,,,
2021/09/24,Total,64402,4734,215,61,59005,663,528,,,,23232,15063,6625,1987
2021/09/25,"Far North West",3733,86,7,0,3478,38,15,,,,,,,
2021/09/25,"Far North West",,131,,,,,13,,,,,,,
2021/09/25,"Far North Central",531,11,0,0,516,4,1,,,,,,,
2021/09/25,"Far North East",3721,160,0,0,3450,21,10,,,,,,,
2021/09/25,"Far North East",,90,,,,,6,,,,,,,
2021/09/25,"North West",6662,74,42,4,5913,93,8,,,,,,,
2021/09/25,"North West",,438,,,,,58,,,,,,,
2021/09/25,"North West",,63,,,,,7,,,,,,,
2021/09/25,"North West",,81,,,,,12,,,,,,,
2021/09/25,"North Central",6593,172,30,7,6028,76,15,,,,,,,
2021/09/25,"North Central",,241,,,,,5,,,,,,,
2021/09/25,"North Central",,76,,,,,10,,,,,,,
2021/09/25,"North East",2398,135,0,0,2177,21,11,,,,,,,
2021/09/25,"North East",,49,,,,,3,,,,,,,
2021/09/25,"North East",,16,,,,,1,,,,,,,
2021/09/25,Saskatoon,15654,1103,74,27,14423,128,127,,,,,,,
2021/09/25,"Central West",1175,96,4,0,1061,7,8,,,,,,,
2021/09/25,"Central West",,11,,,,,3,,,,,,,
2021/09/25,"Central East",3057,128,5,3,2777,23,3,,,,,,,
2021/09/25,"Central East",,55,,,,,8,,,,,,,
2021/09/25,"Central East",,7,,,,,0,,,,,,,
2021/09/25,"Central East",,22,,,,,4,,,,,,,
2021/09/25,"Central East",,45,,,,,5,,,,,,,
2021/09/25,Regina,13336,526,34,13,12647,163,47,,,,,,,
2021/09/25,"South West",1617,80,14,5,1382,17,13,,,,,,,
2021/09/25,"South West",,138,,,,,19,,,,,,,
2021/09/25,"South Central",2392,65,3,4,2131,26,8,,,,,,,
2021/09/25,"South Central",,170,,,,,12,,,,,,,
2021/09/25,"South East",3573,60,6,0,3206,50,6,,,,,,,
2021/09/25,"South East",,43,,,,,3,,,,,,,
2021/09/25,"South East",,124,,,,,16,,,,,,,
2021/09/25,"South East",,90,,,,,7,,,,,,,
2021/09/25,Total,64949,4751,219,63,59531,667,491,,,,23415,15164,6690,2001
2021/09/26,"Far North West",3756,84,6,,3501,38,7,,,,,,,
2021/09/26,"Far North West",,133,,,,,14,,,,,,,
2021/09/26,"Far North Central",531,11,0,,516,4,0,,,,,,,
2021/09/26,"Far North East",3741,142,0,,3489,21,6,,,,,,,
2021/09/26,"Far North East",,89,,,,,13,,,,,,,
2021/09/26,"North West",6743,79,41,4,5978,93,6,,,,,,,
2021/09/26,"North West",,448,,,,,53,,,,,,,
2021/09/26,"North West",,63,,,,,8,,,,,,,
2021/09/26,"North West",,82,,,,,10,,,,,,,
2021/09/26,"North Central",6639,172,29,7,6071,77,10,,,,,,,
2021/09/26,"North Central",,240,,,,,18,,,,,,,
2021/09/26,"North Central",,79,,,,,10,,,,,,,
2021/09/26,"North East",2414,126,0,,2192,21,4,,,,,,,
2021/09/26,"North East",,52,,,,,5,,,,,,,
